#time,accel_x,accel_y,accel_z
5060.266676,-5773.606348,2960.823768,-75383.797003
5060.269253,-1628.453072,5625.565159,-76303.111601
5060.271831,148.041188,4885.359217,-76456.330700
5060.274408,-2812.782580,4293.194464,-75996.673402
5060.276986,1480.411884,7105.977043,-72166.195912
5060.279564,444.123565,6217.729913,-72166.195912
5060.282141,-22206.178260,9770.718434,-76762.768900
5060.284719,5033.400406,12879.583391,-80440.027290
5060.287296,-14211.954086,12583.501014,-76456.330700
5060.289874,15840.407159,13175.665768,-79061.055394
5060.292451,-9770.718434,12287.418637,-71859.757712
5060.295029,3256.906145,5033.400406,-71093.662214
5060.297606,9474.636058,13767.830521,-68642.156621
5060.300184,-15692.365970,-3997.112087,-79214.274493
5060.302761,5625.565159,12435.459826,-72319.415011
5060.305339,-13027.624579,-10510.924376,-80899.684589
5060.307916,-592.164754,-2960.823768,-80746.465489
5060.310494,-4737.318029,-3108.864956,-81512.560987
5060.313071,-14063.912898,-1332.370696,-78141.740796
5060.315649,-6661.853478,1036.288319,-81359.341888
5060.318226,-5477.523971,4737.318029,-76303.111601
5060.320804,-5773.606348,3849.070898,-75383.797003
5060.323383,2220.617826,148.041188,-77835.302597
5060.325962,-9030.512492,5033.400406,-73545.167808
5060.328541,-5477.523971,7550.100608,-71859.757712
5060.331120,-3256.906145,-1332.370696,-73085.510509
5060.333699,-6661.853478,3404.947333,-71859.757712
5060.336278,1036.288319,5625.565159,-70787.224015
5060.338857,-5921.647536,6365.771101,-71246.881314
5060.341436,2368.659014,1776.494261,-77682.083497
5060.344015,1480.411884,3256.906145,-78294.959896
5060.346594,-4293.194464,2664.741391,-76609.549800
5060.349173,-10807.006753,-888.247130,-78448.178995
5060.351752,296.082377,2368.659014,-73545.167808
5060.354331,-6513.812290,7698.141797,-70327.566716
5060.356910,-148.041188,-4441.235652,-78907.836294
5060.359489,-13767.830521,1628.453072,-73391.948708
5060.362068,-1776.494261,2072.576638,-75383.797003
5060.364647,-2960.823768,-1184.329507,-79673.931792
5060.367226,-10362.883188,3256.906145,-74770.920605
5060.369805,7994.224174,0.000000,-75996.673402
5060.372384,-16728.654289,1184.329507,-78754.617194
5060.374963,8142.265362,-1332.370696,-77835.302597
5060.377542,-14063.912898,-1036.288319,-74464.482406
5060.380121,8586.388927,-740.205942,-79827.150892
5060.382700,-15692.365970,148.041188,-80440.027290
5060.385279,9918.759623,12139.377449,-74311.263306
5060.387858,-10658.965565,-6957.935855,-76303.111601
5060.390437,-10066.800811,3701.029710,-69561.471218
5060.393016,20429.683999,18209.066173,-65271.336430
5060.395595,-37454.420665,-12139.377449,-80440.027290
5060.398174,43672.150578,33161.226202,-62513.392637
5060.400753,-13471.748144,888.247130,-78448.178995
5060.403332,-16728.654289,3108.864956,-75843.454302
5060.405911,13471.748144,17616.901420,-58223.257848
5060.408490,-10955.047942,-7105.977043,-74311.263306
5060.411069,10807.006753,18061.024985,-64198.802732
5060.413648,-5921.647536,5181.441594,-65884.212828
5060.416227,-11547.212695,1480.411884,-74924.139704
5060.418806,7254.018232,17024.736666,-72779.072310
5060.421385,-3701.029710,4145.153275,-74464.482406
5060.423964,-1628.453072,-2812.782580,-81206.122788
5060.426544,11251.130318,21465.972318,-64964.898230
5060.429124,-7105.977043,-2368.659014,-79980.369991
5060.431704,-1036.288319,-888.247130,-79214.274493
5060.434284,6217.729913,13323.706956,-69561.471218
5060.436865,-1776.494261,-2960.823768,-83351.190182
5060.439445,-5329.482782,7105.977043,-75690.235202
5060.442025,-444.123565,2812.782580,-74924.139704
5060.444605,296.082377,-1036.288319,-80440.027290
5060.447185,-6957.935855,4145.153275,-75690.235202
5060.449766,2812.782580,2220.617826,-76149.892501
5060.452346,148.041188,9770.718434,-75843.454302
5060.454926,3256.906145,13619.789333,-71859.757712
5060.457506,-1924.535449,15100.201217,-72319.415011
5060.460086,-9474.636058,7254.018232,-74004.825107
5060.462667,4293.194464,2812.782580,-78141.740796
5060.465247,1332.370696,6661.853478,-76609.549800
5060.467827,-1628.453072,1184.329507,-76609.549800
5060.470407,4293.194464,5181.441594,-81052.903688
5060.472988,-17468.860231,2664.741391,-80133.589091
5060.475568,4293.194464,5477.523971,-75843.454302
5060.478148,-6365.771101,-3108.864956,-79980.369991
5060.480728,17764.942608,14063.912898,-74770.920605
5060.483308,-11547.212695,296.082377,-80286.808190
5060.485889,0.000000,19245.354492,-69561.471218
5060.488469,26055.249158,13471.748144,-68029.280222
5060.491049,-39823.079680,-29756.278868,-89173.515967
5060.493629,18949.272115,18061.024985,-62666.611736
5060.496209,2516.700203,-1036.288319,-75077.358804
5060.498790,-40859.367998,3256.906145,-77835.302597
5060.501370,28275.866984,29164.114115,-59142.572446
5060.503950,-25315.043216,-10510.924376,-80286.808190
5060.506530,13175.665768,11991.336260,-66037.431928
5060.509110,-2220.617826,10214.842000,-60674.763442
5060.511691,-32865.143825,-13027.624579,-74004.825107
5060.514271,9622.677246,17172.777854,-56844.285952
5060.516851,-3849.070898,-2664.741391,-71553.319513
5060.519431,-13619.789333,10066.800811,-73698.386908
5060.522011,14211.954086,15396.283594,-70787.224015
5060.524592,-23390.507767,-11843.295072,-90399.268764
5060.527172,-11103.089130,-4737.318029,-81972.218286
5060.529753,5477.523971,3997.112087,-69867.909418
5060.532334,-21021.848753,-7994.224174,-80593.246390
5060.534915,-148.041188,8882.471304,-70021.128517
5060.537496,2664.741391,9030.512492,-69101.813920
5060.540077,-11547.212695,-1480.411884,-76915.987999
5060.542659,-592.164754,8882.471304,-68795.375720
5060.545240,-9474.636058,5329.482782,-73698.386908
5060.547821,-5625.565159,-148.041188,-76456.330700
5060.550402,-4441.235652,5921.647536,-67876.061123
5060.552983,-8734.430116,0.000000,-75383.797003
5060.555564,-8586.388927,-3701.029710,-75690.235202
5060.558146,148.041188,3404.947333,-73391.948708
5060.560727,-10658.965565,3997.112087,-76915.987999
5060.563308,-7846.182985,-4293.194464,-77835.302597
5060.565889,2516.700203,5329.482782,-74770.920605
5060.568470,-8734.430116,-2220.617826,-81665.780087
5060.571051,4737.318029,-1480.411884,-78141.740796
5060.573632,-17024.736666,1776.494261,-76762.768900
5060.576214,12287.418637,-2072.576638,-80899.684589
5060.578795,-27091.537477,1480.411884,-79214.274493
5060.581376,23242.466579,10362.883188,-74770.920605
5060.583957,-29460.196492,-10807.006753,-78907.836294
5060.586538,14063.912898,18209.066173,-62973.049936
5060.589119,11695.253884,-5181.441594,-74617.701505
5060.591700,-31384.731941,-3256.906145,-75690.235202
5060.594282,42487.821071,34641.638086,-60061.887043
5060.596863,9622.677246,4145.153275,-78294.959896
5060.599444,-31088.649564,-1480.411884,-80593.246390
5060.602025,20873.807564,16284.530724,-60061.887043
5060.604606,-15988.448347,-10214.842000,-73545.167808
5060.607187,6069.688724,9918.759623,-67876.061123
5060.609769,20577.725188,9770.718434,-72472.634111
5060.612350,-12287.418637,-2368.659014,-87028.448573
5060.614931,8734.430116,18505.148550,-74617.701505
5060.617512,592.164754,7105.977043,-70174.347617
5060.620093,-10214.842000,-5033.400406,-81818.999186
5060.622674,15544.324782,13471.748144,-68335.718422
5060.625255,-13175.665768,3256.906145,-75843.454302
5060.627837,1332.370696,3701.029710,-76609.549800
5060.630418,9030.512492,12879.583391,-67722.842023
5060.632970,-13471.748144,0.000000,-74617.701505
5060.635523,-296.082377,-2072.576638,-77222.426198
5060.638075,5181.441594,9770.718434,-66956.746525
5060.640628,-7402.059420,2516.700203,-78601.398095
5060.643181,4885.359217,4885.359217,-75690.235202
5060.645733,-1184.329507,13767.830521,-69561.471218
5060.648286,0.000000,7402.059420,-78141.740796
5060.650838,0.000000,11843.295072,-71093.662214
5060.653391,-7402.059420,6069.688724,-76149.892501
5060.655944,9622.677246,9178.553681,-76609.549800
5060.658496,-6809.894666,444.123565,-76762.768900
5060.661049,5773.606348,1184.329507,-78141.740796
5060.663601,-3552.988522,15988.448347,-70174.347617
5060.666154,-5033.400406,1628.453072,-77988.521696
5060.668707,-4293.194464,5921.647536,-75843.454302
5060.671259,3849.070898,3108.864956,-71859.757712
5060.673812,-15692.365970,10510.924376,-70327.566716
5060.676364,24574.837274,15840.407159,-67876.061123
5060.678917,-31976.896694,-10807.006753,-83351.190182
5060.681469,-7402.059420,11843.295072,-68795.375720
5060.684022,9770.718434,6365.771101,-73085.510509
5060.686575,-35381.844028,-24722.878463,-87641.324971
5060.689127,39971.120868,22798.343014,-62360.173537
5060.691680,-35381.844028,-13175.665768,-82891.532884
5060.694232,6661.853478,9770.718434,-78601.398095
5060.696785,6365.771101,9326.594869,-75077.358804
5060.699338,-23686.590144,-16876.695478,-92391.117059
5060.701890,13915.871710,6365.771101,-78601.398095
5060.704443,-20429.683999,-16432.571912,-85496.257577
5060.706995,-28127.825796,-16728.654289,-86875.229473
5060.709548,14211.954086,16728.654289,-69561.471218
5060.712100,-10214.842000,6513.812290,-74924.139704
5060.714653,-5921.647536,-888.247130,-77682.083497
5060.717206,6069.688724,16876.695478,-58376.476948
5060.719758,-15988.448347,-6217.729913,-74924.139704
5060.722311,-6513.812290,-3997.112087,-74004.825107
5060.724863,-3552.988522,15100.201217,-65577.774629
5060.727416,2812.782580,2368.659014,-76456.330700
5060.729969,-7994.224174,3404.947333,-66956.746525
5060.732521,-1332.370696,7698.141797,-67876.061123
5060.735080,296.082377,740.205942,-78754.617194
5060.737638,-15840.407159,5181.441594,-74004.825107
5060.740196,2220.617826,-148.041188,-75996.673402
5060.742755,-3256.906145,-3997.112087,-77069.207099
5060.745313,-4293.194464,2368.659014,-73238.729609
5060.747871,3701.029710,5181.441594,-74770.920605
5060.750430,-19689.478057,444.123565,-73085.510509
5060.752988,592.164754,4589.276840,-71093.662214
5060.755546,-5773.606348,1628.453072,-75230.577904
5060.758105,-2664.741391,-6365.771101,-77682.083497
5060.760663,-3997.112087,5329.482782,-72932.291410
5060.763221,1184.329507,-2960.823768,-81052.903688
5060.765780,-19689.478057,6513.812290,-76762.768900
5060.768338,21317.931130,9918.759623,-70787.224015
5060.770896,-42191.738694,-11103.089130,-81972.218286
5060.773454,33309.267390,20429.683999,-66037.431928
5060.776013,19985.560434,10955.047942,-68335.718422
5060.778571,-39230.914926,-11843.295072,-82738.313784
5060.781129,51074.209998,38934.832549,-58989.353346
5060.783688,-33161.226202,-5181.441594,-83657.628382
5060.786246,-3404.947333,12435.459826,-74617.701505
5060.788804,19689.478057,21021.848753,-57303.943250
5060.791363,-25167.002028,-12583.501014,-77222.426198
5060.793921,20429.683999,22798.343014,-58682.915147
5060.796479,-16432.571912,3849.070898,-66803.527426
5060.799038,-6365.771101,7254.018232,-74158.044206
5060.801596,19837.519246,25611.125593,-65424.555529
5060.804154,-20429.683999,2220.617826,-81206.122788
5060.806713,12731.542202,6069.688724,-74770.920605
5060.809271,-7846.182985,2220.617826,-76456.330700
5060.811829,-5773.606348,-148.041188,-83351.190182
5060.814388,7105.977043,2220.617826,-76762.768900
5060.816946,-3404.947333,9474.636058,-72932.291410
5060.819504,-1036.288319,1184.329507,-79673.931792
5060.822063,-4589.276840,7698.141797,-68488.937521
5060.824621,-592.164754,2516.700203,-78141.740796
5060.827179,6365.771101,5329.482782,-77222.426198
5060.829738,5181.441594,15692.365970,-71093.662214
5060.832296,-592.164754,2960.823768,-79061.055394
5060.834854,-3404.947333,3849.070898,-76915.987999
5060.837418,2516.700203,8142.265362,-76149.892501
5060.839981,3108.864956,10362.883188,-75537.016103
5060.842544,-5625.565159,2220.617826,-73545.167808
5060.845107,6513.812290,1776.494261,-73391.948708
5060.847671,-7550.100608,11103.089130,-75996.673402
5060.850234,740.205942,10362.883188,-70787.224015
5060.852797,-1924.535449,4885.359217,-74311.263306
5060.855360,12583.501014,10658.965565,-71093.662214
5060.857923,-11547.212695,20429.683999,-64352.021832
5060.860487,20725.766376,10510.924376,-70021.128517
5060.863050,-31976.896694,-10510.924376,-80133.589091
5060.865613,19985.560434,21021.848753,-63432.707234
5060.868176,-9918.759623,-6957.935855,-80440.027290
5060.870740,-35825.967593,-17764.942608,-84730.162079
5060.873303,35529.885216,20429.683999,-64505.240932
5060.875866,-41747.615129,-17172.777854,-87641.324971
5060.878429,31088.649564,18209.066173,-67263.184724
5060.880992,-15544.324782,9030.512492,-69408.252119
5060.883556,-27387.619854,-18949.272115,-93003.993457
5060.886119,13471.748144,5181.441594,-81512.560987
5060.888682,-12139.377449,-8438.347739,-79673.931792
5060.891245,-18801.230927,-18209.066173,-89479.954166
5060.893809,12287.418637,16284.530724,-69255.033019
5060.896372,-16284.530724,3256.906145,-79061.055394
5060.898935,6513.812290,7550.100608,-73545.167808
5060.901498,0.000000,9770.718434,-65730.993728
5060.904061,-13915.871710,-9474.636058,-79214.274493
5060.906625,-888.247130,4441.235652,-65118.117330
5060.909188,-1924.535449,7698.141797,-68642.156621
5060.911751,1184.329507,-1036.288319,-78601.398095
5060.914314,-6513.812290,9326.594869,-66343.870127
5060.916877,-7550.100608,1776.494261,-71246.881314
5060.919441,-8882.471304,-3997.112087,-79214.274493
5060.922004,-11251.130318,1628.453072,-74311.263306
5060.924567,1036.288319,-3701.029710,-76149.892501
5060.927130,-4441.235652,-740.205942,-78294.959896
5060.929694,-3108.864956,6957.935855,-74158.044206
5060.932257,-14804.118840,-3552.988522,-74924.139704
5060.934820,-2220.617826,5033.400406,-71706.538613
5060.937383,-3552.988522,2368.659014,-74004.825107
5060.939950,-148.041188,-6365.771101,-78294.959896
5060.942518,-13471.748144,3108.864956,-77835.302597
5060.945085,11547.212695,1332.370696,-79673.931792
5060.947652,-31384.731941,592.164754,-79827.150892
5060.950219,26943.496289,12139.377449,-74004.825107
5060.952787,-34937.720462,-10362.883188,-80286.808190
5060.955354,-21910.095883,3997.112087,-71093.662214
5060.957921,33013.185013,18357.107362,-66803.527426
5060.960488,-43228.027013,-10214.842000,-82738.313784
5060.963056,42191.738694,36270.091158,-62819.830836
5060.965623,-3997.112087,-296.082377,-79061.055394
5060.968190,-25463.084405,3701.029710,-76915.987999
5060.970757,25018.960840,19837.519246,-57916.819649
5060.973325,-23834.631332,-9030.512492,-72779.072310
5060.975892,10807.006753,17616.901420,-61440.858940
5060.978459,5033.400406,13323.706956,-60215.106143
5060.981026,-18209.066173,3108.864956,-77988.521696
5060.983594,24426.796086,25611.125593,-67876.061123
5060.986161,-13471.748144,4441.235652,-80133.589091
5060.988728,888.247130,1184.329507,-86875.229473
5060.991295,12287.418637,10362.883188,-69867.909418
5060.993863,-13619.789333,444.123565,-77222.426198
5060.996430,6513.812290,2664.741391,-77682.083497
5060.998997,444.123565,11991.336260,-70940.443115
5061.001564,-4293.194464,2072.576638,-83044.751983
5061.004132,888.247130,7846.182985,-72779.072310
5061.006699,-6809.894666,4441.235652,-74770.920605
5061.009266,5033.400406,3552.988522,-79367.493593
5061.011833,2368.659014,10510.924376,-71400.100414
5061.014400,-3404.947333,7105.977043,-77835.302597
5061.016968,9474.636058,11843.295072,-75843.454302
5061.019535,-9918.759623,13471.748144,-72319.415011
5061.022102,3997.112087,2368.659014,-75996.673402
5061.024669,7105.977043,5329.482782,-74924.139704
5061.027237,-16728.654289,-3108.864956,-77835.302597
5061.029804,592.164754,6809.894666,-76456.330700
5061.032371,592.164754,-1776.494261,-81359.341888
5061.034938,5921.647536,15840.407159,-77682.083497
5061.037506,1776.494261,296.082377,-83964.066581
5061.040073,-12583.501014,18061.024985,-67876.061123
5061.042643,17320.819043,148.041188,-77222.426198
5061.045213,-40415.244433,-24574.837274,-84730.162079
5061.047783,25463.084405,15100.201217,-62360.173537
5061.050352,-20577.725188,-14211.954086,-80746.465489
5061.052922,-14359.995275,11991.336260,-73085.510509
5061.055492,18801.230927,20281.642811,-70480.785816
5061.058062,-26055.249158,-3701.029710,-87334.886772
5061.060632,9474.636058,14211.954086,-73545.167808
5061.063202,9474.636058,10807.006753,-61900.516238
5061.065772,-24722.878463,-14508.036463,-76762.768900
5061.068342,-1036.288319,15692.365970,-58836.134246
5061.070911,-6365.771101,-2664.741391,-73698.386908
5061.073481,-14804.118840,148.041188,-79520.712692
5061.076051,12287.418637,17616.901420,-67416.403824
5061.078621,-9622.677246,-1924.535449,-81665.780087
5061.081191,-7550.100608,7698.141797,-74158.044206
5061.083761,-148.041188,0.000000,-72779.072310
5061.086331,-15248.242405,-9622.677246,-81972.218286
5061.088901,8142.265362,8882.471304,-75077.358804
5061.091470,-5329.482782,3108.864956,-78448.178995
5061.094040,-12583.501014,2220.617826,-76762.768900
5061.096610,-5625.565159,3552.988522,-72472.634111
5061.099180,-10362.883188,-3997.112087,-78294.959896
5061.101750,-5329.482782,888.247130,-75996.673402
5061.104320,296.082377,1924.535449,-72932.291410
5061.106890,-15544.324782,-1628.453072,-77835.302597
5061.109460,0.000000,4885.359217,-74158.044206
5061.112029,-12139.377449,2368.659014,-77528.864398
5061.114599,-5625.565159,-7402.059420,-79061.055394
5061.117169,5773.606348,7846.182985,-68948.594820
5061.119739,-17024.736666,-9178.553681,-80286.808190
5061.122309,-5033.400406,17172.777854,-66803.527426
5061.124879,6513.812290,-888.247130,-76456.330700
5061.127449,-19689.478057,-1332.370696,-76456.330700
5061.130019,30644.525999,10362.883188,-71859.757712
5061.132588,-47373.180288,-15396.283594,-88254.201370
5061.135158,36122.049970,22502.260637,-71553.319513
5061.137728,33605.349767,20429.683999,-69867.909418
5061.140298,-36122.049970,-7254.018232,-86262.353075
5061.142868,36714.214723,34345.555709,-62206.954438
5061.145440,-26499.372724,888.247130,-79061.055394
5061.148012,-8734.430116,-10362.883188,-87181.667672
5061.150584,20133.601622,15248.242405,-73391.948708
5061.153157,-20281.642811,-14359.995275,-96834.470947
5061.155729,9622.677246,7402.059420,-81206.122788
5061.158301,-296.082377,8290.306550,-77069.207099
5061.160873,-12731.542202,1924.535449,-83197.971083
5061.163445,16136.489536,21317.931130,-60981.201641
5061.166017,-11251.130318,-1036.288319,-76303.111601
5061.168590,-1776.494261,4293.194464,-75077.358804
5061.171162,-1480.411884,13027.624579,-63892.364533
5061.173734,-5033.400406,5329.482782,-72932.291410
5061.176306,9474.636058,5181.441594,-76303.111601
5061.178878,-8438.347739,10362.883188,-72319.415011
5061.181450,-4293.194464,740.205942,-79827.150892
5061.184023,3552.988522,9326.594869,-74158.044206
5061.186595,148.041188,8142.265362,-74924.139704
5061.189167,11103.089130,8290.306550,-78907.836294
5061.191739,-4441.235652,14952.160028,-74158.044206
5061.194311,-6069.688724,3997.112087,-78448.178995
5061.196884,1184.329507,5625.565159,-72932.291410
5061.199456,-444.123565,8290.306550,-71400.100414
5061.202028,3849.070898,-4145.153275,-75996.673402
5061.204600,-11251.130318,9474.636058,-74311.263306
5061.207172,2220.617826,11695.253884,-73391.948708
5061.209744,-3849.070898,17172.777854,-69255.033019
5061.212317,17764.942608,10362.883188,-73238.729609
5061.214889,-19985.560434,-4737.318029,-76456.330700
5061.217461,12287.418637,19837.519246,-61440.858940
5061.220033,-24574.837274,-18653.189738,-82125.437386
5061.222605,-27683.702231,-11547.212695,-76609.549800
5061.225177,28275.866984,19985.560434,-68488.937521
5061.227750,-27535.661042,-12731.542202,-88254.201370
5061.230324,25907.207970,25759.166782,-61440.858940
5061.232897,-22798.343014,7846.182985,-67109.965625
5061.235471,-6809.894666,-6069.688724,-71093.662214
5061.238044,8882.471304,11843.295072,-62053.735338
5061.240617,-15100.201217,-18061.024985,-81052.903688
5061.243191,-7254.018232,8586.388927,-65884.212828
5061.245764,-4145.153275,15248.242405,-68488.937521
5061.248338,-5033.400406,-4293.194464,-84730.162079
5061.250911,7698.141797,7846.182985,-77375.645298
5061.253485,1480.411884,7402.059420,-74311.263306
5061.256058,-19689.478057,-6217.729913,-80593.246390
5061.258631,-7550.100608,4589.276840,-67109.965625
5061.261205,-4589.276840,-1480.411884,-72472.634111
5061.263778,2220.617826,3552.988522,-77375.645298
5061.266352,-1036.288319,7846.182985,-72472.634111
5061.268925,-10510.924376,-3404.947333,-74464.482406
5061.271498,-11251.130318,2812.782580,-73238.729609
5061.274072,2220.617826,-1036.288319,-75383.797003
5061.276645,-8586.388927,-3108.864956,-76149.892501
5061.279219,-6365.771101,-1332.370696,-74924.139704
5061.281792,592.164754,6809.894666,-73545.167808
5061.284366,-18653.189738,3552.988522,-76915.987999
5061.286939,9178.553681,2368.659014,-76303.111601
5061.289512,-17172.777854,-3108.864956,-78601.398095
5061.292086,8142.265362,7402.059420,-75843.454302
5061.294659,-24870.919651,-5033.400406,-83964.066581
5061.297233,11843.295072,9178.553681,-78601.398095
5061.299806,-23982.672521,-9474.636058,-80133.589091
5061.302380,9030.512492,13767.830521,-67569.622924
5061.304953,10362.883188,3849.070898,-72779.072310
5061.307526,-20577.725188,-4737.318029,-77375.645298
5061.310100,33753.390955,38342.667796,-60061.887043
5061.312673,-36270.091158,-10658.965565,-88560.639569
5061.315247,11695.253884,18357.107362,-72319.415011
5061.317820,14952.160028,23390.507767,-56997.505051
5061.320393,-17616.901420,-7994.224174,-72625.853210
5061.322967,2812.782580,12879.583391,-63739.145434
5061.325540,9326.594869,22502.260637,-57150.724151
5061.328114,-14804.118840,444.123565,-77682.083497
5061.330688,14063.912898,23538.548956,-67876.061123
5061.333262,444.123565,3108.864956,-80440.027290
5061.335836,-5921.647536,-3108.864956,-84423.723880
5061.338410,8142.265362,13175.665768,-70021.128517
5061.340984,-8734.430116,-2368.659014,-82738.313784
5061.343558,-7254.018232,4441.235652,-78907.836294
5061.346133,2664.741391,6957.935855,-77988.521696
5061.348707,-2220.617826,-5921.647536,-87028.448573
5061.351281,-7994.224174,5773.606348,-73545.167808
5061.353855,3108.864956,8882.471304,-69867.909418
5061.356429,-444.123565,2516.700203,-78907.836294
5061.359003,9622.677246,20429.683999,-72625.853210
5061.361577,-5181.441594,9030.512492,-74311.263306
5061.364151,-9474.636058,5477.523971,-76762.768900
5061.366725,10658.965565,9770.718434,-73085.510509
5061.369300,-10955.047942,-2960.823768,-78907.836294
5061.371874,6661.853478,7994.224174,-71093.662214
5061.374448,-6957.935855,4885.359217,-72625.853210
5061.377022,-296.082377,10955.047942,-73238.729609
5061.379596,-5181.441594,15988.448347,-66343.870127
5061.382170,25018.960840,13471.748144,-72779.072310
5061.384744,-20133.601622,-11251.130318,-85496.257577
5061.387318,296.082377,13175.665768,-69255.033019
5061.389893,17764.942608,10955.047942,-66956.746525
5061.392467,-35085.761651,-29608.237680,-89020.296868
5061.395041,26647.413912,18061.024985,-67109.965625
5061.397615,-6069.688724,2516.700203,-78907.836294
5061.400189,-15100.201217,1332.370696,-88867.077768
5061.402763,6069.688724,15692.365970,-74158.044206
5061.405337,-24574.837274,-19837.519246,-89020.296868
5061.407911,13619.789333,-2072.576638,-80746.465489
5061.410486,-7698.141797,-7846.182985,-78907.836294
5061.413060,-20281.642811,-13027.624579,-82585.094684
5061.415634,-148.041188,16136.489536,-66497.089226
5061.418208,-148.041188,1184.329507,-77835.302597
5061.420782,4589.276840,3701.029710,-76762.768900
5061.423356,-4441.235652,14063.912898,-68642.156621
5061.425930,-3552.988522,-1480.411884,-78907.836294
5061.428504,-12583.501014,-11695.253884,-83964.066581
5061.431078,296.082377,10362.883188,-72625.853210
5061.433653,148.041188,1036.288319,-80286.808190
5061.436228,-13619.789333,2072.576638,-76762.768900
5061.438803,-1184.329507,4885.359217,-71859.757712
5061.441378,-10214.842000,-5329.482782,-77222.426198
5061.443953,-9326.594869,-2220.617826,-75537.016103
5061.446527,6661.853478,1628.453072,-73851.606007
5061.449102,-8142.265362,6069.688724,-77682.083497
5061.451677,-13767.830521,1628.453072,-74311.263306
5061.454252,4885.359217,11695.253884,-70480.785816
5061.456827,-23686.590144,-5329.482782,-78141.740796
5061.459401,15396.283594,17468.860231,-66650.308326
5061.461976,12879.583391,-1332.370696,-75077.358804
5061.464551,-34937.720462,740.205942,-75996.673402
5061.467126,27831.743419,7994.224174,-78754.617194
5061.469701,-41303.491564,-14656.077652,-90705.706963
