#time,accel_x,accel_y,accel_z
3847.401593,740.205942,4441.235652,-72932.291410
3847.404144,-3404.947333,2220.617826,-74004.825107
3847.406694,-5329.482782,6069.688724,-73698.386908
3847.409245,740.205942,4145.153275,-73545.167808
3847.411796,-3849.070898,4441.235652,-74311.263306
3847.414346,-1924.535449,6365.771101,-73085.510509
3847.416897,1036.288319,3701.029710,-75996.673402
3847.419448,-6809.894666,5033.400406,-74004.825107
3847.421998,4737.318029,1628.453072,-76762.768900
3847.424549,-7254.018232,4885.359217,-75537.016103
3847.427099,12435.459826,7550.100608,-75690.235202
3847.429650,-29016.072926,8290.306550,-81206.122788
3847.432201,2220.617826,14063.912898,-80440.027290
3847.434751,-13175.665768,1480.411884,-77988.521696
3847.437302,6069.688724,9918.759623,-77988.521696
3847.439853,-6809.894666,10510.924376,-67109.965625
3847.442403,3701.029710,3997.112087,-65118.117330
3847.444954,3404.947333,12583.501014,-69408.252119
3847.447504,-9326.594869,4737.318029,-74004.825107
3847.450055,4737.318029,13027.624579,-68182.499322
3847.452606,-7698.141797,-12139.377449,-81818.999186
3847.455156,4737.318029,2516.700203,-72625.853210
3847.457707,-9770.718434,7254.018232,-72779.072310
3847.460258,-15396.283594,-7550.100608,-77069.207099
3847.462808,-2812.782580,1036.288319,-74004.825107
3847.465359,-1480.411884,4145.153275,-77528.864398
3847.467910,0.000000,3552.988522,-78907.836294
3847.470460,-4885.359217,2960.823768,-78141.740796
3847.473011,-9474.636058,-1628.453072,-75996.673402
3847.475561,-10658.965565,-2812.782580,-72779.072310
3847.478112,-6809.894666,296.082377,-72472.634111
3847.480663,2368.659014,7846.182985,-72319.415011
3847.483213,-4441.235652,4441.235652,-75383.797003
3847.485764,-8586.388927,-888.247130,-75537.016103
3847.488315,-888.247130,1332.370696,-72625.853210
3847.490865,-5329.482782,6069.688724,-72012.976812
3847.493416,-592.164754,3404.947333,-75537.016103
3847.495966,-9918.759623,2368.659014,-74924.139704
3847.498517,-7994.224174,592.164754,-75230.577904
3847.501057,-9622.677246,-4145.153275,-75537.016103
3847.503612,-2812.782580,2516.700203,-74464.482406
3847.506167,3256.906145,2812.782580,-75230.577904
3847.508722,-13767.830521,2220.617826,-76149.892501
3847.511277,-7846.182985,-2220.617826,-77375.645298
3847.513832,-3997.112087,3997.112087,-75843.454302
3847.516387,-6661.853478,-1184.329507,-73545.167808
3847.518942,7994.224174,7994.224174,-69714.690318
3847.521497,-9770.718434,-7846.182985,-75843.454302
3847.524052,-12879.583391,16728.654289,-65118.117330
3847.526607,15248.242405,-5329.482782,-75843.454302
3847.529162,-23834.631332,1776.494261,-73545.167808
3847.531717,28423.908173,10214.842000,-74924.139704
3847.534271,-47521.221476,-7698.141797,-81512.560987
3847.536826,35529.885216,26351.331535,-65424.555529
3847.539381,-148.041188,-14211.954086,-86568.791274
3847.541936,-19097.313304,7105.977043,-75383.797003
3847.544491,29756.278868,29904.320057,-68488.937521
3847.547046,-37750.503042,-16580.613101,-89786.392366
3847.549601,24426.796086,5773.606348,-80746.465489
3847.552156,-5921.647536,-1036.288319,-83810.847481
3847.554711,-12435.459826,-9474.636058,-89326.735067
3847.557266,8438.347739,25167.002028,-67876.061123
3847.559821,-7254.018232,9770.718434,-67569.622924
3847.562376,-9326.594869,11547.212695,-69408.252119
3847.564931,18949.272115,14063.912898,-64198.802732
3847.567486,-7402.059420,740.205942,-73545.167808
3847.570041,-3701.029710,12731.542202,-70634.004916
3847.572596,-1776.494261,8882.471304,-65424.555529
3847.575151,-12435.459826,3552.988522,-71400.100414
3847.577706,7846.182985,11399.171507,-67416.403824
3847.580260,1184.329507,6809.894666,-72472.634111
3847.582815,-4293.194464,6365.771101,-75383.797003
3847.585370,-4293.194464,10214.842000,-66956.746525
3847.587925,-8142.265362,3849.070898,-72779.072310
3847.590480,2812.782580,5181.441594,-78601.398095
3847.593035,3849.070898,7698.141797,-73238.729609
3847.595590,-3108.864956,5921.647536,-74004.825107
3847.598145,-592.164754,3552.988522,-77222.426198
3847.600700,740.205942,13027.624579,-70787.224015
3847.603258,4441.235652,10658.965565,-77222.426198
3847.605817,-2516.700203,7105.977043,-74924.139704
3847.608375,-4145.153275,8734.430116,-71553.319513
3847.610934,3256.906145,3849.070898,-76303.111601
3847.613492,-7550.100608,-2220.617826,-77988.521696
3847.616051,8290.306550,11103.089130,-73238.729609
3847.618609,-14063.912898,1184.329507,-75690.235202
3847.621168,4441.235652,13323.706956,-67263.184724
3847.623726,-7105.977043,5329.482782,-71246.881314
3847.626284,16580.613101,10510.924376,-72472.634111
3847.628843,-2220.617826,-4885.359217,-84883.381178
3847.631401,-19245.354492,6957.935855,-73698.386908
3847.633960,22206.178260,15396.283594,-67109.965625
3847.636518,-44856.480085,-29460.196492,-87794.544071
3847.639077,20577.725188,15988.448347,-63279.488135
3847.641635,-1332.370696,-888.247130,-74924.139704
3847.644193,-30348.443622,2220.617826,-80440.027290
3847.646752,24574.837274,18061.024985,-63892.364533
3847.649310,-22650.301825,10214.842000,-64658.460031
3847.651869,-6365.771101,-8142.265362,-70787.224015
3847.654427,11399.171507,16136.489536,-60368.325242
3847.656986,-19837.519246,-9474.636058,-72472.634111
3847.659544,-4293.194464,8142.265362,-66956.746525
3847.662102,-3552.988522,5625.565159,-69867.909418
3847.664661,-8290.306550,-4145.153275,-82125.437386
3847.667219,7402.059420,10214.842000,-77528.864398
3847.669778,-7698.141797,444.123565,-79061.055394
