#time,accel_x,accel_y,accel_z
13429.497667,-2516.700203,8290.306550,-75077.358804
13429.500397,-148.041188,5181.441594,-74617.701505
13429.503126,-5033.400406,3849.070898,-77375.645298
13429.505856,-3701.029710,7402.059420,-72166.195912
13429.508585,2072.576638,6661.853478,-72319.415011
13429.511314,-4441.235652,3404.947333,-80899.684589
13429.514044,-3552.988522,5033.400406,-75996.673402
13429.516773,-2812.782580,7550.100608,-71553.319513
13429.519503,-5033.400406,5625.565159,-75996.673402
13429.522232,-1036.288319,6365.771101,-76149.892501
13429.524962,-4145.153275,3256.906145,-76609.549800
13429.527691,-3552.988522,6217.729913,-77682.083497
13429.530421,444.123565,6809.894666,-75537.016103
13429.533150,-7105.977043,5625.565159,-75690.235202
13429.535879,-3404.947333,8586.388927,-74311.263306
13429.538609,1480.411884,5033.400406,-77835.302597
13429.541338,-5625.565159,1924.535449,-80133.589091
13429.544068,-6365.771101,6365.771101,-77375.645298
13429.546797,2664.741391,9474.636058,-68029.280222
13429.549527,-1924.535449,5033.400406,-73698.386908
13429.552256,-6365.771101,5181.441594,-79980.369991
13429.554985,3701.029710,6513.812290,-77069.207099
13429.557715,-1036.288319,3256.906145,-79673.931792
13429.560444,-3552.988522,5033.400406,-74004.825107
13429.563174,1924.535449,10510.924376,-67569.622924
13429.565903,4145.153275,6069.688724,-78601.398095
13429.568633,-592.164754,2812.782580,-81052.903688
13429.571362,-3849.070898,2960.823768,-74311.263306
13429.574092,-5181.441594,296.082377,-72932.291410
13429.576821,-3404.947333,740.205942,-75537.016103
13429.579550,5625.565159,1480.411884,-77988.521696
13429.582280,-9178.553681,5033.400406,-81052.903688
13429.585009,-1036.288319,9178.553681,-79827.150892
13429.587953,-9326.594869,8586.388927,-75996.673402
13429.590897,-5625.565159,4145.153275,-78754.617194
13429.593841,1480.411884,10955.047942,-76762.768900
13429.596785,-11695.253884,9474.636058,-74158.044206
13429.599729,-18061.024985,3256.906145,-86109.133975
13429.602673,9030.512492,9178.553681,-79673.931792
13429.605616,-5625.565159,5625.565159,-67722.842023
13429.608560,-6809.894666,9474.636058,-71093.662214
13429.611504,-15692.365970,8142.265362,-72166.195912
13429.614448,8290.306550,8142.265362,-78907.836294
13429.617392,-5773.606348,5181.441594,-80286.808190
13429.620336,-9326.594869,10955.047942,-73238.729609
13429.623280,-5773.606348,8438.347739,-74617.701505
13429.626223,-4145.153275,6365.771101,-82891.532884
13429.629167,-1924.535449,3108.864956,-81512.560987
13429.632111,-12287.418637,7698.141797,-74617.701505
13429.635055,-3552.988522,14508.036463,-72472.634111
13429.637999,-2072.576638,13027.624579,-62819.830836
13429.640943,148.041188,11547.212695,-67876.061123
13429.643887,1776.494261,5329.482782,-68488.937521
