#time,accel_x,accel_y,accel_z
3718.248508,-5773.606348,3849.070898,-73698.386908
3718.251069,-592.164754,3849.070898,-73851.606007
3718.253629,-2664.741391,1924.535449,-74924.139704
3718.256190,-3997.112087,5921.647536,-75537.016103
3718.258750,-1184.329507,3404.947333,-74924.139704
3718.261311,-6217.729913,4441.235652,-74924.139704
3718.263871,148.041188,5033.400406,-73085.510509
3718.266432,-1332.370696,2220.617826,-74617.701505
3718.268992,-6217.729913,6513.812290,-74004.825107
3718.271553,-296.082377,3404.947333,-75843.454302
3718.274113,-5181.441594,5033.400406,-74924.139704
3718.276674,-1184.329507,4885.359217,-73698.386908
3718.279235,-4885.359217,1628.453072,-74004.825107
3718.281795,-5477.523971,4885.359217,-73698.386908
3718.284356,-296.082377,4145.153275,-75077.358804
3718.286916,-4145.153275,2072.576638,-76609.549800
3718.289477,-3256.906145,6069.688724,-75077.358804
3718.292037,-1036.288319,3701.029710,-75383.797003
3718.294598,-5033.400406,6217.729913,-73851.606007
3718.297158,296.082377,4589.276840,-73545.167808
3718.299719,-4885.359217,2516.700203,-75843.454302
3718.302279,-2072.576638,6661.853478,-76303.111601
3718.304840,2220.617826,1184.329507,-77835.302597
3718.307400,-3997.112087,3997.112087,-74464.482406
3718.309961,22058.137072,-2072.576638,-72932.291410
3718.312522,-20281.642811,-4293.194464,-65577.774629
3718.315082,2812.782580,-1776.494261,-70174.347617
3718.317643,740.205942,3108.864956,-80899.684589
3718.320203,-8586.388927,8438.347739,-75996.673402
3718.322764,6661.853478,2664.741391,-83044.751983
3718.325324,7254.018232,1924.535449,-76456.330700
3718.327877,-13471.748144,5625.565159,-69561.471218
3718.330429,3849.070898,-5329.482782,-74311.263306
3718.332982,-17616.901420,8586.388927,-72472.634111
3718.335535,296.082377,12139.377449,-73238.729609
3718.338087,7550.100608,5773.606348,-77528.864398
3718.340640,-14063.912898,14359.995275,-70940.443115
3718.343193,-3108.864956,3701.029710,-75383.797003
3718.345745,-9178.553681,-296.082377,-77069.207099
3718.348298,-5773.606348,7698.141797,-70940.443115
3718.350851,2516.700203,3404.947333,-76456.330700
3718.353403,-6365.771101,6217.729913,-75383.797003
3718.355956,-6957.935855,12435.459826,-72012.976812
3718.358508,-8438.347739,5477.523971,-74464.482406
3718.361061,0.000000,5625.565159,-75843.454302
3718.363614,1924.535449,5625.565159,-72166.195912
3718.366166,-8142.265362,5477.523971,-75383.797003
3718.368719,-592.164754,3404.947333,-78907.836294
3718.371272,-4441.235652,5921.647536,-74311.263306
3718.373824,-7550.100608,7550.100608,-73085.510509
3718.376377,-296.082377,3256.906145,-73391.948708
3718.378930,-10510.924376,12139.377449,-70327.566716
3718.381482,-4589.276840,9918.759623,-69714.690318
3718.384035,-7254.018232,9030.512492,-72472.634111
3718.386587,-1924.535449,13767.830521,-70634.004916
3718.389140,-1628.453072,6809.894666,-76456.330700
3718.391693,-13027.624579,4589.276840,-77069.207099
3718.394245,-4145.153275,2368.659014,-74770.920605
3718.396798,-148.041188,296.082377,-73851.606007
3718.399351,-4737.318029,8290.306550,-72779.072310
3718.401903,-1776.494261,7994.224174,-74004.825107
3718.404456,-7698.141797,10066.800811,-75077.358804
3718.407009,-11843.295072,13915.871710,-70174.347617
3718.409561,6069.688724,-1184.329507,-78141.740796
3718.412114,-14508.036463,13471.748144,-69255.033019
3718.414666,5477.523971,-10362.883188,-80440.027290
3718.417219,-2220.617826,-2960.823768,-81206.122788
3718.419772,-16580.613101,15988.448347,-67569.622924
3718.422324,15692.365970,-14656.077652,-84576.942979
3718.424877,-13915.871710,13915.871710,-64811.679131
3718.427430,8142.265362,11547.212695,-67109.965625
3718.430006,8734.430116,-6661.853478,-80899.684589
3718.432551,-6513.812290,4589.276840,-71093.662214
3718.435096,2368.659014,1480.411884,-74464.482406
3718.437640,-444.123565,592.164754,-76456.330700
3718.440185,296.082377,2664.741391,-73851.606007
3718.442729,-5773.606348,6365.771101,-70174.347617
3718.445274,2812.782580,2220.617826,-75230.577904
3718.447819,1036.288319,2220.617826,-74617.701505
3718.450363,1924.535449,296.082377,-76609.549800
3718.452908,1184.329507,-3997.112087,-80286.808190
3718.455452,-6069.688724,1776.494261,-73391.948708
3718.457997,-3256.906145,3997.112087,-72625.853210
3718.460542,5181.441594,3108.864956,-72472.634111
