#time,accel_x,accel_y,accel_z
4931.124251,-2368.659014,592.164754,-76456.330700
4931.126808,-4441.235652,5625.565159,-76915.987999
4931.129366,444.123565,2220.617826,-77682.083497
4931.131923,-3997.112087,2516.700203,-77835.302597
4931.134480,-5477.523971,5329.482782,-76609.549800
4931.137038,-888.247130,888.247130,-75537.016103
4931.139595,-4441.235652,4145.153275,-74311.263306
4931.142153,-1184.329507,4293.194464,-75077.358804
4931.144710,-4589.276840,2368.659014,-77375.645298
4931.147267,-2516.700203,3552.988522,-78601.398095
4931.149825,-444.123565,1480.411884,-76762.768900
4931.152382,-6513.812290,5921.647536,-72166.195912
4931.154939,-1184.329507,4589.276840,-72472.634111
4931.157497,-2812.782580,2812.782580,-75537.016103
4931.160054,-2368.659014,6513.812290,-75077.358804
4931.162612,-1776.494261,3849.070898,-73851.606007
4931.165169,-6365.771101,7254.018232,-72932.291410
4931.167726,2960.823768,3849.070898,-74311.263306
4931.170284,1332.370696,2516.700203,-73698.386908
4931.172841,-3701.029710,3404.947333,-72779.072310
4931.175398,1184.329507,2072.576638,-73391.948708
4931.177956,9918.759623,3404.947333,-75690.235202
4931.180513,-6069.688724,2664.741391,-63892.364533
4931.183071,10510.924376,-5181.441594,-66650.308326
4931.185628,-20725.766376,9326.594869,-63432.707234
4931.188185,10807.006753,3701.029710,-73545.167808
4931.190743,-13027.624579,10955.047942,-70634.004916
4931.193317,7105.977043,9030.512492,-76915.987999
4931.195867,7846.182985,-5329.482782,-81052.903688
4931.198416,-13027.624579,6809.894666,-74158.044206
4931.200965,-5921.647536,-1628.453072,-78754.617194
4931.203514,-10510.924376,3108.864956,-80593.246390
4931.206064,-3701.029710,14656.077652,-70021.128517
4931.208613,888.247130,7846.182985,-73545.167808
4931.211162,-7994.224174,8290.306550,-74770.920605
4931.213711,-14063.912898,8586.388927,-70787.224015
4931.216261,-4589.276840,-2960.823768,-74617.701505
4931.218810,1480.411884,4441.235652,-74004.825107
4931.221359,1184.329507,9178.553681,-74464.482406
4931.223908,-9918.759623,10066.800811,-76456.330700
4931.226458,-8882.471304,6217.729913,-77682.083497
4931.229007,-5033.400406,5477.523971,-74311.263306
4931.231556,-888.247130,6809.894666,-70174.347617
4931.234105,-148.041188,2220.617826,-75843.454302
4931.236655,-6661.853478,5477.523971,-77375.645298
4931.239204,-5921.647536,4737.318029,-76762.768900
4931.241753,1480.411884,2220.617826,-76762.768900
4931.244302,-7698.141797,5921.647536,-74617.701505
4931.246851,-1776.494261,12879.583391,-73698.386908
4931.249401,-15544.324782,12731.542202,-68795.375720
4931.251950,-2812.782580,11103.089130,-70480.785816
4931.254499,-296.082377,8438.347739,-72166.195912
4931.257048,-11103.089130,11103.089130,-73545.167808
4931.259598,2812.782580,4589.276840,-75690.235202
4931.262147,-11251.130318,-3404.947333,-77222.426198
4931.264696,-11991.336260,6365.771101,-74004.825107
4931.267245,2516.700203,6217.729913,-74924.139704
4931.269795,-8734.430116,16136.489536,-74617.701505
4931.272344,1184.329507,6809.894666,-76303.111601
4931.274893,296.082377,3404.947333,-77222.426198
4931.277442,-16728.654289,11547.212695,-72319.415011
4931.279992,10658.965565,-14211.954086,-82585.094684
4931.282541,-7698.141797,12287.418637,-72012.976812
4931.285090,-9622.677246,6661.853478,-73851.606007
4931.287639,17764.942608,-7846.182985,-85189.819378
4931.290189,-19393.395680,22354.219448,-59449.010645
4931.292738,13915.871710,-13027.624579,-80133.589091
4931.295284,-8290.306550,6661.853478,-71400.100414
4931.297829,-1776.494261,3849.070898,-69408.252119
4931.300375,10214.842000,-13175.665768,-87488.105872
4931.302921,-10955.047942,12139.377449,-73391.948708
4931.305467,296.082377,3108.864956,-75537.016103
4931.308013,-4293.194464,2072.576638,-76762.768900
4931.310559,-1036.288319,4885.359217,-71859.757712
4931.313105,3552.988522,2220.617826,-71400.100414
4931.315650,-2960.823768,-4885.359217,-77375.645298
4931.318196,-2812.782580,-1184.329507,-79673.931792
4931.320742,-5921.647536,3849.070898,-72625.853210
4931.323288,2812.782580,5181.441594,-75383.797003
4931.325834,1184.329507,3849.070898,-75996.673402
4931.328380,-5625.565159,2220.617826,-75996.673402
